trial_number,fold,train_row_count,filtered_train_row_count,validation_row_count,selected_feature_count,accuracy,precision,recall,f1,f1_weighted,roc_auc,param_colsample_bytree,param_eval_metric,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_n_jobs,param_objective,param_random_state,param_reg_alpha,param_reg_lambda,param_subsample,param_tree_method,param_verbosity
18,2,2227,1826,557,3,0.5601436265709157,0.4320388349514563,0.4101382488479262,0.4208037825059101,0.5579254814410819,0.5585931146652209,0.7570530532554127,logloss,0.0994437528954474,0.182881263375972,6,5,400,-1,binary:logistic,73,2.2487352178613333e-08,1.183348379905889,0.6492179357813326,hist,0
18,3,2227,1802,557,15,0.5583482944344704,0.4256410256410256,0.3824884792626728,0.4029126213592233,0.5534770910047618,0.5183383030631608,0.7570530532554127,logloss,0.0994437528954474,0.182881263375972,6,5,400,-1,binary:logistic,73,2.2487352178613333e-08,1.183348379905889,0.6492179357813326,hist,0
18,4,2227,1828,557,8,0.4883303411131059,0.3131868131868132,0.2626728110599078,0.2857142857142857,0.4784120726670098,0.4678503659528327,0.7570530532554127,logloss,0.0994437528954474,0.182881263375972,6,5,400,-1,binary:logistic,73,2.2487352178613333e-08,1.183348379905889,0.6492179357813326,hist,0
18,5,2228,1818,556,17,0.5413669064748201,0.382716049382716,0.2857142857142857,0.3271767810026385,0.5252953418077396,0.527928442287563,0.7570530532554127,logloss,0.0994437528954474,0.182881263375972,6,5,400,-1,binary:logistic,73,2.2487352178613333e-08,1.183348379905889,0.6492179357813326,hist,0
19,1,2227,1826,557,24,0.6696588868940754,0.6103896103896104,0.4311926605504587,0.5053763440860215,0.6554889640642703,0.6756921328245515,0.6687299442852588,logloss,0.7038077078892646,0.0124292575729766,7,7,600,-1,binary:logistic,73,1.2811892906678618e-06,0.1973391774752124,0.7386519450800785,hist,0
19,2,2227,1826,557,3,0.6014362657091562,0.4803149606299212,0.2811059907834101,0.3546511627906977,0.5725912536797261,0.5756776904310111,0.6687299442852588,logloss,0.7038077078892646,0.0124292575729766,7,7,600,-1,binary:logistic,73,1.2811892906678618e-06,0.1973391774752124,0.7386519450800785,hist,0
19,3,2227,1802,557,15,0.59245960502693,0.4652777777777778,0.3087557603686636,0.371191135734072,0.571008611323904,0.5720249390078612,0.6687299442852588,logloss,0.7038077078892646,0.0124292575729766,7,7,600,-1,binary:logistic,73,1.2811892906678618e-06,0.1973391774752124,0.7386519450800785,hist,0
19,4,2227,1828,557,8,0.578096947935368,0.4357142857142857,0.2811059907834101,0.3417366946778711,0.5540550199289913,0.5189346706424506,0.6687299442852588,logloss,0.7038077078892646,0.0124292575729766,7,7,600,-1,binary:logistic,73,1.2811892906678618e-06,0.1973391774752124,0.7386519450800785,hist,0
19,5,2228,1818,556,17,0.5575539568345323,0.3801652892561983,0.2119815668202765,0.272189349112426,0.522159896962023,0.5470005301578239,0.6687299442852588,logloss,0.7038077078892646,0.0124292575729766,7,7,600,-1,binary:logistic,73,1.2811892906678618e-06,0.1973391774752124,0.7386519450800785,hist,0
20,1,2227,1826,557,24,0.644524236983842,0.5574712643678161,0.4449541284403669,0.4948979591836734,0.635405738059732,0.6515520554247517,0.6048237474042139,logloss,1.497988714150453,0.0933089144466429,4,8,500,-1,binary:logistic,73,0.000124736561472,0.3493317068244848,0.7060034739708079,hist,0
20,2,2227,1826,557,3,0.6032315978456014,0.4807692307692308,0.2304147465437788,0.3115264797507788,0.5616645381423039,0.5731905665492003,0.6048237474042139,logloss,1.497988714150453,0.0933089144466429,4,8,500,-1,binary:logistic,73,0.000124736561472,0.3493317068244848,0.7060034739708079,hist,0
20,3,2227,1802,557,15,0.5565529622980251,0.4157303370786517,0.3410138248847926,0.3746835443037974,0.5466880008212868,0.5509487666034155,0.6048237474042139,logloss,1.497988714150453,0.0933089144466429,4,8,500,-1,binary:logistic,73,0.000124736561472,0.3493317068244848,0.7060034739708079,hist,0
20,4,2227,1828,557,8,0.5493716337522442,0.3866666666666666,0.2672811059907834,0.3160762942779291,0.5284468844285773,0.4968284087828679,0.6048237474042139,logloss,1.497988714150453,0.0933089144466429,4,8,500,-1,binary:logistic,73,0.000124736561472,0.3493317068244848,0.7060034739708079,hist,0
20,5,2228,1818,556,17,0.5773381294964028,0.4391891891891892,0.2995391705069124,0.3561643835616438,0.5569084260566459,0.533270801897693,0.6048237474042139,logloss,1.497988714150453,0.0933089144466429,4,8,500,-1,binary:logistic,73,0.000124736561472,0.3493317068244848,0.7060034739708079,hist,0
21,1,2227,1826,557,24,0.6409335727109515,0.5494505494505495,0.4587155963302752,0.5,0.6338276782885506,0.6583718979188655,0.742249345421823,logloss,0.0133244640832353,0.1169513882507317,8,7,500,-1,binary:logistic,73,0.0201118435489907,0.7780196215518866,0.6623291806356444,hist,0
21,2,2227,1826,557,3,0.5709156193895871,0.445,0.4101382488479262,0.4268585131894484,0.5674020314334861,0.5553130929791271,0.742249345421823,logloss,0.0133244640832353,0.1169513882507317,8,7,500,-1,binary:logistic,73,0.0201118435489907,0.7780196215518866,0.6623291806356444,hist,0
21,3,2227,1802,557,15,0.5745062836624776,0.4468085106382978,0.3870967741935484,0.4148148148148148,0.5679744746404998,0.5350908105177554,0.742249345421823,logloss,0.0133244640832353,0.1169513882507317,8,7,500,-1,binary:logistic,73,0.0201118435489907,0.7780196215518866,0.6623291806356444,hist,0
21,4,2227,1828,557,8,0.5368043087971275,0.3879781420765027,0.3271889400921659,0.355,0.528146960759169,0.4997695852534562,0.742249345421823,logloss,0.0133244640832353,0.1169513882507317,8,7,500,-1,binary:logistic,73,0.0201118435489907,0.7780196215518866,0.6623291806356444,hist,0
21,5,2228,1818,556,17,0.5773381294964028,0.4444444444444444,0.3317972350230415,0.3799472295514511,0.5625270797051719,0.5234153038891834,0.742249345421823,logloss,0.0133244640832353,0.1169513882507317,8,7,500,-1,binary:logistic,73,0.0201118435489907,0.7780196215518866,0.6623291806356444,hist,0
22,1,2227,1826,557,24,0.6714542190305206,0.5977653631284916,0.4908256880733945,0.5390428211586902,0.6642519254224294,0.6521609699331548,0.7614100219449179,logloss,0.5112953226141601,0.2003027618685337,8,6,600,-1,binary:logistic,73,0.0308667916160931,1.0373236420038316,0.6479797979855698,hist,0
22,2,2227,1826,557,3,0.5368043087971275,0.4037558685446009,0.3963133640552995,0.4,0.5360042835994835,0.5505285985361886,0.7614100219449179,logloss,0.5112953226141601,0.2003027618685337,8,6,600,-1,binary:logistic,73,0.0308667916160931,1.0373236420038316,0.6479797979855698,hist,0
22,3,2227,1802,557,15,0.5493716337522442,0.419047619047619,0.4055299539170507,0.4121779859484777,0.5479737363219291,0.5328273244781783,0.7614100219449179,logloss,0.5112953226141601,0.2003027618685337,8,6,600,-1,binary:logistic,73,0.0308667916160931,1.0373236420038316,0.6479797979855698,hist,0
22,4,2227,1828,557,8,0.5152603231597845,0.3535911602209944,0.2949308755760368,0.321608040201005,0.5055236161953766,0.4826240173488751,0.7614100219449179,logloss,0.5112953226141601,0.2003027618685337,8,6,600,-1,binary:logistic,73,0.0308667916160931,1.0373236420038316,0.6479797979855698,hist,0
22,5,2228,1818,556,17,0.5575539568345323,0.4161849710982659,0.3317972350230415,0.3692307692307692,0.5460771974791785,0.5273846906733004,0.7614100219449179,logloss,0.5112953226141601,0.2003027618685337,8,6,600,-1,binary:logistic,73,0.0308667916160931,1.0373236420038316,0.6479797979855698,hist,0
23,1,2227,1826,557,24,0.6247755834829444,0.5235602094240838,0.4587155963302752,0.4889975550122249,0.6195755738819381,0.6539877134583637,0.7969386772919858,logloss,0.6736821816273647,0.1686688713454647,8,8,400,-1,binary:logistic,73,0.0369685115192016,0.957262351656212,0.6605102547760232,hist,0
23,2,2227,1826,557,3,0.5673249551166966,0.4387755102040816,0.3963133640552995,0.4164648910411622,0.5628056094025935,0.5558620222282462,0.7969386772919858,logloss,0.6736821816273647,0.1686688713454647,8,8,400,-1,binary:logistic,73,0.0369685115192016,0.957262351656212,0.6605102547760232,hist,0
23,3,2227,1802,557,15,0.5601436265709157,0.4213483146067415,0.3456221198156682,0.379746835443038,0.5503585433247581,0.5343182434264029,0.7969386772919858,logloss,0.6736821816273647,0.1686688713454647,8,8,400,-1,binary:logistic,73,0.0369685115192016,0.957262351656212,0.6605102547760232,hist,0
23,4,2227,1828,557,8,0.5098743267504489,0.3444444444444444,0.2857142857142857,0.3123425692695214,0.4996809166712377,0.486527514231499,0.7969386772919858,logloss,0.6736821816273647,0.1686688713454647,8,8,400,-1,binary:logistic,73,0.0369685115192016,0.957262351656212,0.6605102547760232,hist,0
23,5,2228,1818,556,17,0.5539568345323741,0.4037267080745341,0.2995391705069124,0.3439153439153439,0.5379318706705843,0.5113847994236234,0.7969386772919858,logloss,0.6736821816273647,0.1686688713454647,8,8,400,-1,binary:logistic,73,0.0369685115192016,0.957262351656212,0.6605102547760232,hist,0
24,1,2227,1826,557,24,0.6606822262118492,0.5819209039548022,0.4724770642201835,0.5215189873417722,0.6527466312276028,0.666125409325864,0.7469445516186171,logloss,1.064522189080184,0.0756559978094011,8,5,500,-1,binary:logistic,73,0.0553235722379027,0.897436923591153,0.6464171198039088,hist,0
24,2,2227,1826,557,3,0.5816876122082585,0.4545454545454545,0.3686635944700461,0.4071246819338422,0.571761010070601,0.5768839793982108,0.7469445516186171,logloss,1.064522189080184,0.0756559978094011,8,5,500,-1,binary:logistic,73,0.0553235722379027,0.897436923591153,0.6464171198039088,hist,0
24,3,2227,1802,557,15,0.5816876122082585,0.4540229885057471,0.3640552995391705,0.4040920716112532,0.5711252218269706,0.54695039306045,0.7469445516186171,logloss,1.064522189080184,0.0756559978094011,8,5,500,-1,binary:logistic,73,0.0553235722379027,0.897436923591153,0.6464171198039088,hist,0
24,4,2227,1828,557,8,0.5242369838420108,0.3554216867469879,0.271889400921659,0.3080939947780678,0.509157240418945,0.5006234751965303,0.7469445516186171,logloss,1.064522189080184,0.0756559978094011,8,5,500,-1,binary:logistic,73,0.0553235722379027,0.897436923591153,0.6464171198039088,hist,0
24,5,2228,1818,556,17,0.564748201438849,0.4183006535947712,0.2949308755760368,0.3459459459459459,0.5458757696982212,0.5311637643924255,0.7469445516186171,logloss,1.064522189080184,0.0756559978094011,8,5,500,-1,binary:logistic,73,0.0553235722379027,0.897436923591153,0.6464171198039088,hist,0
25,1,2227,1826,557,24,0.6427289048473968,0.5555555555555556,0.4357798165137614,0.4884318766066838,0.6327262009476541,0.6559835999025736,0.7140543599834803,logloss,2.0822068014531268,0.1289058657890913,7,7,300,-1,binary:logistic,73,0.0109017021379721,2.0643541597938317,0.715686372059301,hist,0
25,2,2227,1826,557,3,0.6032315978456014,0.4814814814814814,0.2396313364055299,0.32,0.5641032782446248,0.5767416644076986,0.7140543599834803,logloss,2.0822068014531268,0.1289058657890913,7,7,300,-1,binary:logistic,73,0.0109017021379721,2.0643541597938317,0.715686372059301,hist,0
25,3,2227,1802,557,15,0.5834829443447038,0.453416149068323,0.336405529953917,0.3862433862433862,0.5684755866630817,0.5730279208457576,0.7140543599834803,logloss,2.0822068014531268,0.1289058657890913,7,7,300,-1,binary:logistic,73,0.0109017021379721,2.0643541597938317,0.715686372059301,hist,0
25,4,2227,1828,557,8,0.5529622980251346,0.3857142857142857,0.2488479262672811,0.3025210084033613,0.5274880849460375,0.5155733261046355,0.7140543599834803,logloss,2.0822068014531268,0.1289058657890913,7,7,300,-1,binary:logistic,73,0.0109017021379721,2.0643541597938317,0.715686372059301,hist,0
25,5,2228,1818,556,17,0.591726618705036,0.4679487179487179,0.336405529953917,0.3914209115281501,0.5751925887486218,0.5406386362709514,0.7140543599834803,logloss,2.0822068014531268,0.1289058657890913,7,7,300,-1,binary:logistic,73,0.0109017021379721,2.0643541597938317,0.715686372059301,hist,0
26,1,2227,1826,557,24,0.6355475763016158,0.5433526011560693,0.4311926605504587,0.4808184143222506,0.6259171305352652,0.6353278666341913,0.8325897305242593,logloss,0.5056225695983,0.2023916644463066,8,4,600,-1,binary:logistic,73,0.0765178062447782,0.7390492706763843,0.7644536040262364,hist,0
26,2,2227,1826,557,3,0.5403949730700179,0.3979057591623036,0.3502304147465437,0.3725490196078431,0.5342136773334506,0.5410612632149634,0.8325897305242593,logloss,0.5056225695983,0.2023916644463066,8,4,600,-1,binary:logistic,73,0.0765178062447782,0.7390492706763843,0.7644536040262364,hist,0
26,3,2227,1802,557,15,0.5655296229802513,0.4358974358974359,0.391705069124424,0.4126213592233009,0.5607376261103754,0.5419625914882081,0.8325897305242593,logloss,0.5056225695983,0.2023916644463066,8,4,600,-1,binary:logistic,73,0.0765178062447782,0.7390492706763843,0.7644536040262364,hist,0
26,4,2227,1828,557,8,0.5242369838420108,0.3571428571428571,0.2764976958525346,0.3116883116883117,0.5099504475792793,0.4873678503659528,0.8325897305242593,logloss,0.5056225695983,0.2023916644463066,8,4,600,-1,binary:logistic,73,0.0765178062447782,0.7390492706763843,0.7644536040262364,hist,0
26,5,2228,1818,556,17,0.5737410071942446,0.4375,0.3225806451612903,0.3713527851458886,0.5580455940558007,0.5413727009502058,0.8325897305242593,logloss,0.5056225695983,0.2023916644463066,8,4,600,-1,binary:logistic,73,0.0765178062447782,0.7390492706763843,0.7644536040262364,hist,0
27,1,2227,1826,557,24,0.6193895870736086,0.5154639175257731,0.4587155963302752,0.4854368932038835,0.6148100077960111,0.6422965548970258,0.7604884285210634,logloss,1.1311357411516163,0.103813336713367,7,9,500,-1,binary:logistic,73,0.007838765460084,0.4185092656176364,0.6695387397758396,hist,0
27,2,2227,1826,557,3,0.5816876122082585,0.4506172839506173,0.336405529953917,0.3852242744063324,0.5669862740053933,0.5618053673082136,0.7604884285210634,logloss,1.1311357411516163,0.103813336713367,7,9,500,-1,binary:logistic,73,0.007838765460084,0.4185092656176364,0.6695387397758396,hist,0
27,3,2227,1802,557,15,0.5709156193895871,0.4395604395604395,0.3686635944700461,0.4010025062656641,0.5625981942716327,0.559568988885877,0.7604884285210634,logloss,1.1311357411516163,0.103813336713367,7,9,500,-1,binary:logistic,73,0.007838765460084,0.4185092656176364,0.6695387397758396,hist,0
27,4,2227,1828,557,8,0.5206463195691203,0.3475609756097561,0.2626728110599078,0.2992125984251969,0.5046354229516197,0.4870154513418271,0.7604884285210634,logloss,1.1311357411516163,0.103813336713367,7,9,500,-1,binary:logistic,73,0.007838765460084,0.4185092656176364,0.6695387397758396,hist,0
27,5,2228,1818,556,17,0.5431654676258992,0.3892215568862275,0.2995391705069124,0.3385416666666667,0.5291116351424355,0.5142259016081454,0.7604884285210634,logloss,1.1311357411516163,0.103813336713367,7,9,500,-1,binary:logistic,73,0.007838765460084,0.4185092656176364,0.6695387397758396,hist,0
28,1,2227,1826,557,24,0.6337522441651705,0.5416666666666666,0.4174311926605504,0.4715025906735751,0.6226087240077808,0.6446239614624774,0.6984558380724571,logloss,0.415904642159807,0.0783688367019105,8,6,400,-1,binary:logistic,73,0.0001451201301484,1.2322004082375566,0.8159998205707657,hist,0
28,2,2227,1826,557,3,0.5547576301615799,0.4153005464480874,0.3502304147465437,0.38,0.5464358382491237,0.5542152344808892,0.6984558380724571,logloss,0.415904642159807,0.0783688367019105,8,6,400,-1,binary:logistic,73,0.0001451201301484,1.2322004082375566,0.8159998205707657,hist,0
28,3,2227,1802,557,15,0.5565529622980251,0.4175824175824176,0.3502304147465437,0.3809523809523809,0.5479571296447419,0.5504201680672268,0.6984558380724571,logloss,0.415904642159807,0.0783688367019105,8,6,400,-1,binary:logistic,73,0.0001451201301484,1.2322004082375566,0.8159998205707657,hist,0
28,4,2227,1828,557,8,0.5170556552962298,0.3488372093023256,0.2764976958525346,0.3084832904884318,0.5041097843771251,0.4878693412849011,0.6984558380724571,logloss,0.415904642159807,0.0783688367019105,8,6,400,-1,binary:logistic,73,0.0001451201301484,1.2322004082375566,0.8159998205707657,hist,0
28,5,2228,1818,556,17,0.5737410071942446,0.4342105263157895,0.304147465437788,0.3577235772357723,0.5548431162826689,0.5353642456126042,0.6984558380724571,logloss,0.415904642159807,0.0783688367019105,8,6,400,-1,binary:logistic,73,0.0001451201301484,1.2322004082375566,0.8159998205707657,hist,0
29,1,2227,1826,557,24,0.6678635547576302,0.609271523178808,0.4220183486238532,0.4986449864498645,0.6526452405608243,0.6663554436957051,0.7946496815330876,logloss,1.3770373015026105,0.0443489859760775,6,4,400,-1,binary:logistic,73,0.0006350967992383,2.48900600517822,0.8907297569367307,hist,0
29,2,2227,1826,557,3,0.6193895870736086,0.5301204819277109,0.2027649769585253,0.2933333333333333,0.56571447896403,0.5850501490918948,0.7946496815330876,logloss,1.3770373015026105,0.0443489859760775,6,4,400,-1,binary:logistic,73,0.0006350967992383,2.48900600517822,0.8907297569367307,hist,0
29,3,2227,1802,557,15,0.6122082585278277,0.5035971223021583,0.3225806451612903,0.3932584269662921,0.5896778009265087,0.5726619680130116,0.7946496815330876,logloss,1.3770373015026105,0.0443489859760775,6,4,400,-1,binary:logistic,73,0.0006350967992383,2.48900600517822,0.8907297569367307,hist,0
29,4,2227,1828,557,8,0.5691202872531418,0.4108527131782946,0.2442396313364055,0.3063583815028902,0.5390121522192588,0.5016806722689076,0.7946496815330876,logloss,1.3770373015026105,0.0443489859760775,6,4,400,-1,binary:logistic,73,0.0006350967992383,2.48900600517822,0.8907297569367307,hist,0
29,5,2228,1818,556,17,0.579136690647482,0.4360902255639097,0.2672811059907834,0.3314285714285714,0.5518302838044524,0.5667115261748433,0.7946496815330876,logloss,1.3770373015026105,0.0443489859760775,6,4,400,-1,binary:logistic,73,0.0006350967992383,2.48900600517822,0.8907297569367307,hist,0
30,1,2227,1826,557,24,0.6499102333931778,0.5642458100558659,0.463302752293578,0.5088161209068011,0.642235658237015,0.6553408568103705,0.7733167363132734,logloss,0.9612256407596028,0.1350300265030876,7,8,600,-1,binary:logistic,73,0.0029915917288191,2.7656020658403486,0.637354799008003,hist,0
30,2,2227,1826,557,3,0.5816876122082585,0.4523809523809524,0.3502304147465437,0.3948051948051948,0.5691262425885738,0.5652548116020601,0.7733167363132734,logloss,0.9612256407596028,0.1350300265030876,7,8,600,-1,binary:logistic,73,0.0029915917288191,2.7656020658403486,0.637354799008003,hist,0
30,3,2227,1802,557,15,0.5727109515260324,0.4432432432432432,0.3778801843317972,0.4079601990049751,0.5653064233228388,0.5521550555706154,0.7733167363132734,logloss,0.9612256407596028,0.1350300265030876,7,8,600,-1,binary:logistic,73,0.0029915917288191,2.7656020658403486,0.637354799008003,hist,0
30,4,2227,1828,557,8,0.5314183123877917,0.3764044943820224,0.3087557603686636,0.3392405063291139,0.5209942032969872,0.4835727839522906,0.7733167363132734,logloss,0.9612256407596028,0.1350300265030876,7,8,600,-1,binary:logistic,73,0.0029915917288191,2.7656020658403486,0.637354799008003,hist,0
30,5,2228,1818,556,17,0.579136690647482,0.4465408805031446,0.3271889400921659,0.3776595744680851,0.5632594179050838,0.5242581188912905,0.7733167363132734,logloss,0.9612256407596028,0.1350300265030876,7,8,600,-1,binary:logistic,73,0.0029915917288191,2.7656020658403486,0.637354799008003,hist,0
31,1,2227,1826,557,24,0.6319569120287253,0.5333333333333333,0.4770642201834862,0.5036319612590799,0.6277465356126029,0.6612134989580796,0.7357048282337988,logloss,0.0315399583563651,0.1462413505066943,7,8,600,-1,binary:logistic,73,0.0023275163518497,2.971822996113341,0.6358800405250042,hist,0
31,2,2227,1826,557,3,0.5727109515260324,0.4444444444444444,0.3870967741935484,0.4137931034482758,0.5664260648788895,0.5577527785307671,0.7357048282337988,logloss,0.0315399583563651,0.1462413505066943,7,8,600,-1,binary:logistic,73,0.0023275163518497,2.971822996113341,0.6358800405250042,hist,0
31,3,2227,1802,557,15,0.5565529622980251,0.4210526315789473,0.3686635944700461,0.3931203931203931,0.5503115487650746,0.5359582542694498,0.7357048282337988,logloss,0.0315399583563651,0.1462413505066943,7,8,600,-1,binary:logistic,73,0.0023275163518497,2.971822996113341,0.6358800405250042,hist,0
31,4,2227,1828,557,8,0.5421903052064632,0.388235294117647,0.304147465437788,0.3410852713178294,0.5291890169082983,0.4975738682569801,0.7357048282337988,logloss,0.0315399583563651,0.1462413505066943,7,8,600,-1,binary:logistic,73,0.0023275163518497,2.971822996113341,0.6358800405250042,hist,0
31,5,2228,1818,556,17,0.5593525179856115,0.4078947368421052,0.2857142857142857,0.3360433604336043,0.5398167235833498,0.501638051737966,0.7357048282337988,logloss,0.0315399583563651,0.1462413505066943,7,8,600,-1,binary:logistic,73,0.0023275163518497,2.971822996113341,0.6358800405250042,hist,0
32,1,2227,1826,557,24,0.6409335727109515,0.5483870967741935,0.4678899082568807,0.504950495049505,0.6348047579431118,0.661700630564802,0.8213053952267669,logloss,0.9663490805500184,0.0666244371238312,8,7,600,-1,binary:logistic,73,0.0199055864994818,4.880157865076031,0.7027333668124198,hist,0
32,2,2227,1826,557,3,0.599640933572711,0.4794520547945205,0.3225806451612903,0.3856749311294766,0.5794124566439898,0.563113309840065,0.8213053952267669,logloss,0.9663490805500184,0.0666244371238312,8,7,600,-1,binary:logistic,73,0.0199055864994818,4.880157865076031,0.7027333668124198,hist,0
32,3,2227,1802,557,15,0.5655296229802513,0.4331550802139037,0.3732718894009216,0.400990099009901,0.5585772487279831,0.5608159392789374,0.8213053952267669,logloss,0.9663490805500184,0.0666244371238312,8,7,600,-1,binary:logistic,73,0.0199055864994818,4.880157865076031,0.7027333668124198,hist,0
32,4,2227,1828,557,8,0.5439856373429084,0.3806451612903225,0.271889400921659,0.3172043010752688,0.525036253449925,0.501341827053402,0.8213053952267669,logloss,0.9663490805500184,0.0666244371238312,8,7,600,-1,binary:logistic,73,0.0199055864994818,4.880157865076031,0.7027333668124198,hist,0
32,5,2228,1818,556,17,0.5737410071942446,0.4333333333333333,0.2995391705069124,0.3542234332425068,0.5539991582616722,0.5285265690632519,0.8213053952267669,logloss,0.9663490805500184,0.0666244371238312,8,7,600,-1,binary:logistic,73,0.0199055864994818,4.880157865076031,0.7027333668124198,hist,0
33,1,2227,1826,557,24,0.6427289048473968,0.5487179487179488,0.4908256880733945,0.5181598062953995,0.6386417589605267,0.6623907336743255,0.783694894433538,logloss,0.3766441757273649,0.1411876076176414,8,8,500,-1,binary:logistic,73,0.1476898266174286,7.416225172795596,0.6261182538091793,hist,0
33,2,2227,1826,557,3,0.5709156193895871,0.4408602150537634,0.3778801843317972,0.4069478908188585,0.5637665341776426,0.5641705069124424,0.783694894433538,logloss,0.3766441757273649,0.1411876076176414,8,8,500,-1,binary:logistic,73,0.1476898266174286,7.416225172795596,0.6261182538091793,hist,0
33,3,2227,1802,557,15,0.5673249551166966,0.4375,0.3870967741935484,0.4107579462102689,0.56177293352427,0.5461642721604771,0.783694894433538,logloss,0.3766441757273649,0.1411876076176414,8,8,500,-1,binary:logistic,73,0.1476898266174286,7.416225172795596,0.6261182538091793,hist,0
33,4,2227,1828,557,8,0.5296229802513465,0.3636363636363636,0.2764976958525346,0.3141361256544502,0.5143151709083977,0.486405529953917,0.783694894433538,logloss,0.3766441757273649,0.1411876076176414,8,8,500,-1,binary:logistic,73,0.1476898266174286,7.416225172795596,0.6261182538091793,hist,0
33,5,2228,1818,556,17,0.5539568345323741,0.406060606060606,0.3087557603686636,0.3507853403141361,0.5394843445332667,0.5197177929121977,0.783694894433538,logloss,0.3766441757273649,0.1411876076176414,8,8,500,-1,binary:logistic,73,0.1476898266174286,7.416225172795596,0.6261182538091793,hist,0
34,1,2227,1826,557,24,0.6373429084380611,0.5439560439560439,0.4541284403669725,0.495,0.6301659550714361,0.6451516873697599,0.7727765209842332,logloss,0.481818858790366,0.1091095497131844,7,6,600,-1,binary:logistic,73,0.0004278251428848,1.1506553326289384,0.6744467105680177,hist,0
34,2,2227,1826,557,3,0.5529622980251346,0.4175257731958763,0.3732718894009216,0.3941605839416058,0.5477667938659296,0.5557874762808349,0.7727765209842332,logloss,0.481818858790366,0.1091095497131844,7,6,600,-1,binary:logistic,73,0.0004278251428848,1.1506553326289384,0.6744467105680177,hist,0
34,3,2227,1802,557,15,0.5727109515260324,0.4450261780104712,0.391705069124424,0.4166666666666667,0.5669642781459424,0.547316345893196,0.7727765209842332,logloss,0.481818858790366,0.1091095497131844,7,6,600,-1,binary:logistic,73,0.0004278251428848,1.1506553326289384,0.6744467105680177,hist,0
34,4,2227,1828,557,8,0.4973070017953321,0.3220338983050847,0.2626728110599078,0.2893401015228426,0.4857532851135272,0.4776497695852534,0.7727765209842332,logloss,0.481818858790366,0.1091095497131844,7,6,600,-1,binary:logistic,73,0.0004278251428848,1.1506553326289384,0.6744467105680177,hist,0
34,5,2228,1818,556,17,0.5755395683453237,0.4370860927152318,0.304147465437788,0.358695652173913,0.5563034144914082,0.5304432935035276,0.7727765209842332,logloss,0.481818858790366,0.1091095497131844,7,6,600,-1,binary:logistic,73,0.0004278251428848,1.1506553326289384,0.6744467105680177,hist,0
35,1,2227,1826,557,24,0.6319569120287253,0.533678756476684,0.4724770642201835,0.5012165450121655,0.6273075390907253,0.650604855078347,0.8365982424922438,logloss,0.0077403306171769,0.223807532064299,8,7,600,-1,binary:logistic,73,0.0045800985189901,1.5110168147449747,0.6221180381936587,hist,0
35,2,2227,1826,557,3,0.547576301615799,0.4154589371980676,0.3963133640552995,0.4056603773584906,0.5455195490903307,0.5406275413391163,0.8365982424922438,logloss,0.0077403306171769,0.223807532064299,8,7,600,-1,binary:logistic,73,0.0045800985189901,1.5110168147449747,0.6221180381936587,hist,0
35,3,2227,1802,557,15,0.5385996409335727,0.3958333333333333,0.3502304147465437,0.3716381418092909,0.5326790203972507,0.5231770127405801,0.8365982424922438,logloss,0.0077403306171769,0.223807532064299,8,7,600,-1,binary:logistic,73,0.0045800985189901,1.5110168147449747,0.6221180381936587,hist,0
35,4,2227,1828,557,8,0.5242369838420108,0.3681318681318681,0.3087557603686636,0.3358395989974937,0.5150147342342373,0.4967470859311466,0.8365982424922438,logloss,0.0077403306171769,0.223807532064299,8,7,600,-1,binary:logistic,73,0.0045800985189901,1.5110168147449747,0.6221180381936587,hist,0
35,5,2228,1818,556,17,0.5359712230215827,0.3757575757575757,0.2857142857142857,0.3246073298429319,0.5209151648773501,0.5129208977339152,0.8365982424922438,logloss,0.0077403306171769,0.223807532064299,8,7,600,-1,binary:logistic,73,0.0045800985189901,1.5110168147449747,0.6221180381936587,hist,0
36,1,2227,1826,557,24,0.6570915619389587,0.5780346820809249,0.4587155963302752,0.5115089514066496,0.6480304036070723,0.6701983708154042,0.9185432385935652,logloss,1.3220183509722236,0.0872974973331671,5,9,300,-1,binary:logistic,73,0.0193260899875979,0.1466217365985031,0.7229073200689509,hist,0
36,2,2227,1826,557,3,0.599640933572711,0.4769230769230769,0.2857142857142857,0.3573487031700288,0.572157981753893,0.5783003523990242,0.9185432385935652,logloss,1.3220183509722236,0.0872974973331671,5,9,300,-1,binary:logistic,73,0.0193260899875979,0.1466217365985031,0.7229073200689509,hist,0
36,3,2227,1802,557,15,0.5798922800718133,0.4491017964071856,0.3456221198156682,0.390625,0.5669287677381275,0.5605177554892924,0.9185432385935652,logloss,1.3220183509722236,0.0872974973331671,5,9,300,-1,binary:logistic,73,0.0193260899875979,0.1466217365985031,0.7229073200689509,hist,0
36,4,2227,1828,557,8,0.5385996409335727,0.375,0.2764976958525346,0.3183023872679045,0.5215617257925373,0.4970588235294118,0.9185432385935652,logloss,1.3220183509722236,0.0872974973331671,5,9,300,-1,binary:logistic,73,0.0193260899875979,0.1466217365985031,0.7229073200689509,hist,0
36,5,2228,1818,556,17,0.579136690647482,0.4421768707482993,0.2995391705069124,0.3571428571428571,0.5583618666564075,0.548278346451341,0.9185432385935652,logloss,1.3220183509722236,0.0872974973331671,5,9,300,-1,binary:logistic,73,0.0193260899875979,0.1466217365985031,0.7229073200689509,hist,0
